state_name,county_name,state_fips,county_fips,year,unemployment_rate
Maine,Penobscot,23,019,2014,6.1
Maine,Penobscot,23,019,2015,4.8
Maine,Penobscot,23,019,2016,4.3
Maine,Penobscot,23,019,2017,3.8
Maine,Penobscot,23,019,2018,3.6
Maine,Penobscot,23,019,2019,3.2
Maine,Penobscot,23,019,2020,5.1
Maine,Penobscot,23,019,2021,5
Maine,Penobscot,23,019,2022,3.1
Maine,Penobscot,23,019,2023,2.8
Maine,Penobscot,23,019,2024,3.3
Maine,Piscataquis,23,021,1990,6.4
Maine,Piscataquis,23,021,1991,9.6
Maine,Piscataquis,23,021,1992,8.9
Maine,Piscataquis,23,021,1993,8.5
Maine,Piscataquis,23,021,1994,8.9
Maine,Piscataquis,23,021,1995,8
Maine,Piscataquis,23,021,1996,7.8
Maine,Piscataquis,23,021,1997,8
Maine,Piscataquis,23,021,1998,6.6
Maine,Piscataquis,23,021,1999,6.9
Maine,Piscataquis,23,021,2000,5.2
Maine,Piscataquis,23,021,2001,5.6
Maine,Piscataquis,23,021,2002,7
Maine,Piscataquis,23,021,2003,8.1
Maine,Piscataquis,23,021,2004,6.9
Maine,Piscataquis,23,021,2005,7.4
Maine,Piscataquis,23,021,2006,6.8
Maine,Piscataquis,23,021,2007,7.5
Maine,Piscataquis,23,021,2008,8.200000000000001
Maine,Piscataquis,23,021,2009,12.5
Maine,Piscataquis,23,021,2010,11
Maine,Piscataquis,23,021,2011,10
Maine,Piscataquis,23,021,2012,9.1
Maine,Piscataquis,23,021,2013,8.9
Maine,Piscataquis,23,021,2014,7.2
Maine,Piscataquis,23,021,2015,5.5
Maine,Piscataquis,23,021,2016,5.3
Maine,Piscataquis,23,021,2017,4.5
Maine,Piscataquis,23,021,2018,4.3
Maine,Piscataquis,23,021,2019,3.8
Maine,Piscataquis,23,021,2020,5.4
Maine,Piscataquis,23,021,2021,5.6
Maine,Piscataquis,23,021,2022,3.9
Maine,Piscataquis,23,021,2023,4.2
Maine,Piscataquis,23,021,2024,5.2
Maine,Sagadahoc,23,023,1990,3.5
Maine,Sagadahoc,23,023,1991,5.6
Maine,Sagadahoc,23,023,1992,5.4
Maine,Sagadahoc,23,023,1993,4.9
Maine,Sagadahoc,23,023,1994,4.4
Maine,Sagadahoc,23,023,1995,4.2
Maine,Sagadahoc,23,023,1996,4.2
Maine,Sagadahoc,23,023,1997,3.9
Maine,Sagadahoc,23,023,1998,3.2
Maine,Sagadahoc,23,023,1999,2.9
Maine,Sagadahoc,23,023,2000,2.6
Maine,Sagadahoc,23,023,2001,3.1
Maine,Sagadahoc,23,023,2002,3.6
Maine,Sagadahoc,23,023,2003,4
Maine,Sagadahoc,23,023,2004,3.7
Maine,Sagadahoc,23,023,2005,4.4
Maine,Sagadahoc,23,023,2006,4.1
Maine,Sagadahoc,23,023,2007,3.9
Maine,Sagadahoc,23,023,2008,4.7
Maine,Sagadahoc,23,023,2009,7.3
Maine,Sagadahoc,23,023,2010,6.9
Maine,Sagadahoc,23,023,2011,6.6
Maine,Sagadahoc,23,023,2012,6.4
Maine,Sagadahoc,23,023,2013,5.7
Maine,Sagadahoc,23,023,2014,4.5
Maine,Sagadahoc,23,023,2015,3.5
Maine,Sagadahoc,23,023,2016,3.1
Maine,Sagadahoc,23,023,2017,2.9
Maine,Sagadahoc,23,023,2018,2.6
Maine,Sagadahoc,23,023,2019,2.2
Maine,Sagadahoc,23,023,2020,4.6
Maine,Sagadahoc,23,023,2021,3.9
Maine,Sagadahoc,23,023,2022,2.3
Maine,Sagadahoc,23,023,2023,2.1
Maine,Sagadahoc,23,023,2024,2.6
Maine,Somerset,23,025,1990,6.9
Maine,Somerset,23,025,1991,10.4
Maine,Somerset,23,025,1992,9.9
Maine,Somerset,23,025,1993,9.3
Maine,Somerset,23,025,1994,9.700000000000001
Maine,Somerset,23,025,1995,9.200000000000001
Maine,Somerset,23,025,1996,8.4
Maine,Somerset,23,025,1997,8.8
Maine,Somerset,23,025,1998,7.6
Maine,Somerset,23,025,1999,7.2
Maine,Somerset,23,025,2000,4.7
Maine,Somerset,23,025,2001,5.9
Maine,Somerset,23,025,2002,7.1
Maine,Somerset,23,025,2003,8
Maine,Somerset,23,025,2004,7.4
Maine,Somerset,23,025,2005,7.7
Maine,Somerset,23,025,2006,6.9
Maine,Somerset,23,025,2007,7
Maine,Somerset,23,025,2008,7.7
Maine,Somerset,23,025,2009,11.2
Maine,Somerset,23,025,2010,11.4
Maine,Somerset,23,025,2011,10.7
Maine,Somerset,23,025,2012,9.700000000000001
Maine,Somerset,23,025,2013,9.200000000000001
Maine,Somerset,23,025,2014,7.8
Maine,Somerset,23,025,2015,6.6
Maine,Somerset,23,025,2016,5.6
Maine,Somerset,23,025,2017,5
Maine,Somerset,23,025,2018,4.5
Maine,Somerset,23,025,2019,4.2
Maine,Somerset,23,025,2020,6.1
Maine,Somerset,23,025,2021,6.3
Maine,Somerset,23,025,2022,3.9
Maine,Somerset,23,025,2023,3.8
Maine,Somerset,23,025,2024,4.1
Maine,Waldo,23,027,1990,7.3
Maine,Waldo,23,027,1991,9.700000000000001
Maine,Waldo,23,027,1992,8.8
Maine,Waldo,23,027,1993,8.200000000000001
Maine,Waldo,23,027,1994,7.7
Maine,Waldo,23,027,1995,7.2
Maine,Waldo,23,027,1996,6.2
Maine,Waldo,23,027,1997,5.8
Maine,Waldo,23,027,1998,5.2
Maine,Waldo,23,027,1999,4.2
Maine,Waldo,23,027,2000,3.9
Maine,Waldo,23,027,2001,4.2
Maine,Waldo,23,027,2002,4.9
Maine,Waldo,23,027,2003,5.7
Maine,Waldo,23,027,2004,5.1
Maine,Waldo,23,027,2005,5.4
Maine,Waldo,23,027,2006,5.3
Maine,Waldo,23,027,2007,5.5
Maine,Waldo,23,027,2008,6.1
Maine,Waldo,23,027,2009,9.1
Maine,Waldo,23,027,2010,8.8
Maine,Waldo,23,027,2011,8.1
Maine,Waldo,23,027,2012,8
Maine,Waldo,23,027,2013,7.2
Maine,Waldo,23,027,2014,6
Maine,Waldo,23,027,2015,5.2
Maine,Waldo,23,027,2016,4.5
Maine,Waldo,23,027,2017,3.9
Maine,Waldo,23,027,2018,3.5
Maine,Waldo,23,027,2019,3.2
Maine,Waldo,23,027,2020,5.1
Maine,Waldo,23,027,2021,5.1
Maine,Waldo,23,027,2022,3.2
Maine,Waldo,23,027,2023,3
Maine,Waldo,23,027,2024,3.5
Maine,Washington,23,029,1990,7.6
Maine,Washington,23,029,1991,10.200000000000001
Maine,Washington,23,029,1992,10
Maine,Washington,23,029,1993,11.2
Maine,Washington,23,029,1994,11.2
Maine,Washington,23,029,1995,9.8
Maine,Washington,23,029,1996,9.700000000000001
Maine,Washington,23,029,1997,10.6
Maine,Washington,23,029,1998,9.6
Maine,Washington,23,029,1999,8.6
Maine,Washington,23,029,2000,5.9
Maine,Washington,23,029,2001,6.6
Maine,Washington,23,029,2002,7.9
Maine,Washington,23,029,2003,8.9
Maine,Washington,23,029,2004,7.6
Maine,Washington,23,029,2005,8.6
Maine,Washington,23,029,2006,7.7
Maine,Washington,23,029,2007,7.7
Maine,Washington,23,029,2008,8.4
Maine,Washington,23,029,2009,11.3
Maine,Washington,23,029,2010,11.1
Maine,Washington,23,029,2011,10.4
Maine,Washington,23,029,2012,9.9
Maine,Washington,23,029,2013,9.3
Maine,Washington,23,029,2014,8.1
Maine,Washington,23,029,2015,6.4
Maine,Washington,23,029,2016,5.9
Maine,Washington,23,029,2017,5.4
Maine,Washington,23,029,2018,4.9
Maine,Washington,23,029,2019,4.6
Maine,Washington,23,029,2020,6.2
Maine,Washington,23,029,2021,7.1
Maine,Washington,23,029,2022,4.4
Maine,Washington,23,029,2023,4.1
Maine,Washington,23,029,2024,4.8
Maine,York,23,031,1990,4.8
Maine,York,23,031,1991,7.1
Maine,York,23,031,1992,6.7
Maine,York,23,031,1993,5.9
Maine,York,23,031,1994,5.4
Maine,York,23,031,1995,4.3
Maine,York,23,031,1996,4
Maine,York,23,031,1997,3.6
Maine,York,23,031,1998,3.1
Maine,York,23,031,1999,2.8
Maine,York,23,031,2000,2.6
Maine,York,23,031,2001,3.3
Maine,York,23,031,2002,4.3
Maine,York,23,031,2003,4.7
Maine,York,23,031,2004,4
Maine,York,23,031,2005,4.2
Maine,York,23,031,2006,4
Maine,York,23,031,2007,4.1
Maine,York,23,031,2008,4.8
Maine,York,23,031,2009,7.9
Maine,York,23,031,2010,8.200000000000001
Maine,York,23,031,2011,7.2
Maine,York,23,031,2012,6.7
Maine,York,23,031,2013,6.4
Maine,York,23,031,2014,5.1
Maine,York,23,031,2015,3.9
Maine,York,23,031,2016,3.4
Maine,York,23,031,2017,3
Maine,York,23,031,2018,2.9
Maine,York,23,031,2019,2.6
Maine,York,23,031,2020,4.9
Maine,York,23,031,2021,4.6
Maine,York,23,031,2022,2.6
Maine,York,23,031,2023,2.4
Maine,York,23,031,2024,2.8
Maryland,Allegany,24,001,1990,10.9
Maryland,Allegany,24,001,1991,11.7
Maryland,Allegany,24,001,1992,13
Maryland,Allegany,24,001,1993,11.3
Maryland,Allegany,24,001,1994,9.8
Maryland,Allegany,24,001,1995,9.200000000000001
Maryland,Allegany,24,001,1996,8.8
Maryland,Allegany,24,001,1997,9.5
Maryland,Allegany,24,001,1998,8.3
Maryland,Allegany,24,001,1999,7
Maryland,Allegany,24,001,2000,5.9
Maryland,Allegany,24,001,2001,6.5
Maryland,Allegany,24,001,2002,6.2
Maryland,Allegany,24,001,2003,6
Maryland,Allegany,24,001,2004,6.2
Maryland,Allegany,24,001,2005,6.1
Maryland,Allegany,24,001,2006,5.6
Maryland,Allegany,24,001,2007,5.1
Maryland,Allegany,24,001,2008,5.7
Maryland,Allegany,24,001,2009,8.700000000000001
Maryland,Allegany,24,001,2010,9.4
Maryland,Allegany,24,001,2011,9.1
Maryland,Allegany,24,001,2012,8.8
Maryland,Allegany,24,001,2013,8.5
Maryland,Allegany,24,001,2014,7.5
Maryland,Allegany,24,001,2015,6.9
Maryland,Allegany,24,001,2016,6.5
Maryland,Allegany,24,001,2017,6.1
Maryland,Allegany,24,001,2018,5.8
Maryland,Allegany,24,001,2019,5.3
Maryland,Allegany,24,001,2020,8.3
Maryland,Allegany,24,001,2021,6.4
Maryland,Allegany,24,001,2022,4
Maryland,Allegany,24,001,2023,3.3
Maryland,Allegany,24,001,2024,4.3
Maryland,Anne Arundel,24,003,1990,3.3
Maryland,Anne Arundel,24,003,1991,4.8
Maryland,Anne Arundel,24,003,1992,5.5
Maryland,Anne Arundel,24,003,1993,5.3
Maryland,Anne Arundel,24,003,1994,4.3
Maryland,Anne Arundel,24,003,1995,4
Maryland,Anne Arundel,24,003,1996,4
Maryland,Anne Arundel,24,003,1997,3.7
Maryland,Anne Arundel,24,003,1998,3.2
Maryland,Anne Arundel,24,003,1999,2.7
Maryland,Anne Arundel,24,003,2000,3
Maryland,Anne Arundel,24,003,2001,3.5
Maryland,Anne Arundel,24,003,2002,3.9
Maryland,Anne Arundel,24,003,2003,3.8
Maryland,Anne Arundel,24,003,2004,3.8
Maryland,Anne Arundel,24,003,2005,3.5
Maryland,Anne Arundel,24,003,2006,3.3
Maryland,Anne Arundel,24,003,2007,3
Maryland,Anne Arundel,24,003,2008,3.8
Maryland,Anne Arundel,24,003,2009,6.5
Maryland,Anne Arundel,24,003,2010,7
Maryland,Anne Arundel,24,003,2011,6.4
Maryland,Anne Arundel,24,003,2012,5.9
Maryland,Anne Arundel,24,003,2013,5.7
Maryland,Anne Arundel,24,003,2014,5
Maryland,Anne Arundel,24,003,2015,4.4
Maryland,Anne Arundel,24,003,2016,3.7
Maryland,Anne Arundel,24,003,2017,3.6
Maryland,Anne Arundel,24,003,2018,3.3
Maryland,Anne Arundel,24,003,2019,3
Maryland,Anne Arundel,24,003,2020,5.7
Maryland,Anne Arundel,24,003,2021,4.4
Maryland,Anne Arundel,24,003,2022,2.7
Maryland,Anne Arundel,24,003,2023,1.9
Maryland,Anne Arundel,24,003,2024,2.7
Maryland,Baltimore,24,005,1990,4.5
Maryland,Baltimore,24,005,1991,6
Maryland,Baltimore,24,005,1992,6.9
Maryland,Baltimore,24,005,1993,6.6
Maryland,Baltimore,24,005,1994,5.6
Maryland,Baltimore,24,005,1995,5.2
Maryland,Baltimore,24,005,1996,5.2
Maryland,Baltimore,24,005,1997,5
Maryland,Baltimore,24,005,1998,4.4
Maryland,Baltimore,24,005,1999,3.6
Maryland,Baltimore,24,005,2000,3.7
Maryland,Baltimore,24,005,2001,4.3
Maryland,Baltimore,24,005,2002,4.6
Maryland,Baltimore,24,005,2003,4.7
Maryland,Baltimore,24,005,2004,4.5
Maryland,Baltimore,24,005,2005,4.3
Maryland,Baltimore,24,005,2006,3.9
Maryland,Baltimore,24,005,2007,3.5
Maryland,Baltimore,24,005,2008,4.5
Maryland,Baltimore,24,005,2009,7.6
Maryland,Baltimore,24,005,2010,8.3
Maryland,Baltimore,24,005,2011,7.7
Maryland,Baltimore,24,005,2012,7.3
Maryland,Baltimore,24,005,2013,6.9
Maryland,Baltimore,24,005,2014,6
Maryland,Baltimore,24,005,2015,5.2
Maryland,Baltimore,24,005,2016,4.6
Maryland,Baltimore,24,005,2017,4.3
Maryland,Baltimore,24,005,2018,4
Maryland,Baltimore,24,005,2019,3.6
Maryland,Baltimore,24,005,2020,6.7
Maryland,Baltimore,24,005,2021,5.3
Maryland,Baltimore,24,005,2022,3.1
Maryland,Baltimore,24,005,2023,2.3
Maryland,Baltimore,24,005,2024,3.1
Maryland,Calvert,24,009,1990,3.5
Maryland,Calvert,24,009,1991,5.8
Maryland,Calvert,24,009,1992,5.6
Maryland,Calvert,24,009,1993,4.6
Maryland,Calvert,24,009,1994,3.7
Maryland,Calvert,24,009,1995,4
Maryland,Calvert,24,009,1996,4
Maryland,Calvert,24,009,1997,3.5
Maryland,Calvert,24,009,1998,3.3
Maryland,Calvert,24,009,1999,2.5
Maryland,Calvert,24,009,2000,3
Maryland,Calvert,24,009,2001,3.3
Maryland,Calvert,24,009,2002,3.5
Maryland,Calvert,24,009,2003,3.5
Maryland,Calvert,24,009,2004,3.5
Maryland,Calvert,24,009,2005,3.4
Maryland,Calvert,24,009,2006,3.1
Maryland,Calvert,24,009,2007,2.8
Maryland,Calvert,24,009,2008,3.5
Maryland,Calvert,24,009,2009,6
Maryland,Calvert,24,009,2010,7
Maryland,Calvert,24,009,2011,6.5
Maryland,Calvert,24,009,2012,6.2
Maryland,Calvert,24,009,2013,5.9
Maryland,Calvert,24,009,2014,5.2
Maryland,Calvert,24,009,2015,4.5
Maryland,Calvert,24,009,2016,3.8
Maryland,Calvert,24,009,2017,3.6
Maryland,Calvert,24,009,2018,3.6
Maryland,Calvert,24,009,2019,3.1
Maryland,Calvert,24,009,2020,5.1
Maryland,Calvert,24,009,2021,4.2
Maryland,Calvert,24,009,2022,2.8
Maryland,Calvert,24,009,2023,2
Maryland,Calvert,24,009,2024,2.6
Maryland,Caroline,24,011,1990,4.3
Maryland,Caroline,24,011,1991,6.9
Maryland,Caroline,24,011,1992,8.1
Maryland,Caroline,24,011,1993,7.6
Maryland,Caroline,24,011,1994,5
Maryland,Caroline,24,011,1995,5.3
Maryland,Caroline,24,011,1996,5.9
Maryland,Caroline,24,011,1997,5
Maryland,Caroline,24,011,1998,4.1
Maryland,Caroline,24,011,1999,3.2
Maryland,Caroline,24,011,2000,3.6
Maryland,Caroline,24,011,2001,4.7
Maryland,Caroline,24,011,2002,4.6
Maryland,Caroline,24,011,2003,5.2
Maryland,Caroline,24,011,2004,4.8
Maryland,Caroline,24,011,2005,4.4
Maryland,Caroline,24,011,2006,4.3
Maryland,Caroline,24,011,2007,4.1
Maryland,Caroline,24,011,2008,5.4
Maryland,Caroline,24,011,2009,9.200000000000001
Maryland,Caroline,24,011,2010,9.4
Maryland,Caroline,24,011,2011,8.700000000000001
Maryland,Caroline,24,011,2012,7.6
Maryland,Caroline,24,011,2013,6.9
Maryland,Caroline,24,011,2014,6.2
Maryland,Caroline,24,011,2015,5.4
Maryland,Caroline,24,011,2016,4.9
Maryland,Caroline,24,011,2017,4.5
Maryland,Caroline,24,011,2018,4
Maryland,Caroline,24,011,2019,3.7
Maryland,Caroline,24,011,2020,5.8
Maryland,Caroline,24,011,2021,4.8
Maryland,Caroline,24,011,2022,3.1
Maryland,Caroline,24,011,2023,2.3
Maryland,Caroline,24,011,2024,3
Maryland,Carroll,24,013,1990,3.6
Maryland,Carroll,24,013,1991,5.4
Maryland,Carroll,24,013,1992,5.7
Maryland,Carroll,24,013,1993,5.2
Maryland,Carroll,24,013,1994,4.3
Maryland,Carroll,24,013,1995,4.1
Maryland,Carroll,24,013,1996,4
Maryland,Carroll,24,013,1997,3.7
Maryland,Carroll,24,013,1998,3
Maryland,Carroll,24,013,1999,2.4
Maryland,Carroll,24,013,2000,3
Maryland,Carroll,24,013,2001,3.3
Maryland,Carroll,24,013,2002,3.6
Maryland,Carroll,24,013,2003,3.6
Maryland,Carroll,24,013,2004,3.5
Maryland,Carroll,24,013,2005,3.3
Maryland,Carroll,24,013,2006,3.1
Maryland,Carroll,24,013,2007,2.9
Maryland,Carroll,24,013,2008,3.7
Maryland,Carroll,24,013,2009,6.5
Maryland,Carroll,24,013,2010,6.9
Maryland,Carroll,24,013,2011,6.2
Maryland,Carroll,24,013,2012,5.8
Maryland,Carroll,24,013,2013,5.5
Maryland,Carroll,24,013,2014,4.7
Maryland,Carroll,24,013,2015,4.2
Maryland,Carroll,24,013,2016,3.6
Maryland,Carroll,24,013,2017,3.4
Maryland,Carroll,24,013,2018,3.2
Maryland,Carroll,24,013,2019,2.8
Maryland,Carroll,24,013,2020,5
Maryland,Carroll,24,013,2021,3.9
Maryland,Carroll,24,013,2022,2.5
Maryland,Carroll,24,013,2023,1.8
Maryland,Carroll,24,013,2024,2.4
Maryland,Cecil,24,015,1990,9.8
Maryland,Cecil,24,015,1991,11.2
Maryland,Cecil,24,015,1992,10.3
Maryland,Cecil,24,015,1993,8.4
Maryland,Cecil,24,015,1994,7.9
Maryland,Cecil,24,015,1995,7.8
Maryland,Cecil,24,015,1996,9.9
Maryland,Cecil,24,015,1997,7.6
Maryland,Cecil,24,015,1998,6.3
Maryland,Cecil,24,015,1999,4.4
Maryland,Cecil,24,015,2000,3.5
Maryland,Cecil,24,015,2001,4
Maryland,Cecil,24,015,2002,4.5
Maryland,Cecil,24,015,2003,5.2
Maryland,Cecil,24,015,2004,4.4
Maryland,Cecil,24,015,2005,4.6
Maryland,Cecil,24,015,2006,4.3
Maryland,Cecil,24,015,2007,3.8
Maryland,Cecil,24,015,2008,5.2
Maryland,Cecil,24,015,2009,9.200000000000001
Maryland,Cecil,24,015,2010,9.700000000000001
Maryland,Cecil,24,015,2011,8.9
Maryland,Cecil,24,015,2012,8.200000000000001
Maryland,Cecil,24,015,2013,7.7
Maryland,Cecil,24,015,2014,6.5
Maryland,Cecil,24,015,2015,5.9
Maryland,Cecil,24,015,2016,5.2
Maryland,Cecil,24,015,2017,4.9
Maryland,Cecil,24,015,2018,4.5
Maryland,Cecil,24,015,2019,3.9
Maryland,Cecil,24,015,2020,6
Maryland,Cecil,24,015,2021,5
Maryland,Cecil,24,015,2022,3.2
Maryland,Cecil,24,015,2023,2.4
Maryland,Cecil,24,015,2024,3.3
Maryland,Charles,24,017,1990,2.7
Maryland,Charles,24,017,1991,4.2
Maryland,Charles,24,017,1992,5.4
Maryland,Charles,24,017,1993,4.4
Maryland,Charles,24,017,1994,3.6
Maryland,Charles,24,017,1995,3.7
Maryland,Charles,24,017,1996,3.5
Maryland,Charles,24,017,1997,3.8
Maryland,Charles,24,017,1998,3
Maryland,Charles,24,017,1999,2.4
Maryland,Charles,24,017,2000,3
Maryland,Charles,24,017,2001,3.3
Maryland,Charles,24,017,2002,3.5
Maryland,Charles,24,017,2003,3.5
Maryland,Charles,24,017,2004,3.4
Maryland,Charles,24,017,2005,3.4
Maryland,Charles,24,017,2006,3.1
Maryland,Charles,24,017,2007,2.9
Maryland,Charles,24,017,2008,3.7
Maryland,Charles,24,017,2009,6
Maryland,Charles,24,017,2010,7
Maryland,Charles,24,017,2011,6.8
Maryland,Charles,24,017,2012,6.6
Maryland,Charles,24,017,2013,6.5
Maryland,Charles,24,017,2014,5.7
Maryland,Charles,24,017,2015,4.9
Maryland,Charles,24,017,2016,4.1
Maryland,Charles,24,017,2017,3.9
Maryland,Charles,24,017,2018,3.7
Maryland,Charles,24,017,2019,3.4
Maryland,Charles,24,017,2020,6.4
Maryland,Charles,24,017,2021,5.1
Maryland,Charles,24,017,2022,3
Maryland,Charles,24,017,2023,2.2
Maryland,Charles,24,017,2024,3.1
Maryland,Dorchester,24,019,1990,7.2
Maryland,Dorchester,24,019,1991,9.200000000000001
Maryland,Dorchester,24,019,1992,12.3
Maryland,Dorchester,24,019,1993,10.200000000000001
Maryland,Dorchester,24,019,1994,9.1
Maryland,Dorchester,24,019,1995,9.700000000000001
Maryland,Dorchester,24,019,1996,10.7
Maryland,Dorchester,24,019,1997,10.1
Maryland,Dorchester,24,019,1998,9.1
Maryland,Dorchester,24,019,1999,7.1
Maryland,Dorchester,24,019,2000,5.1
Maryland,Dorchester,24,019,2001,6.5
Maryland,Dorchester,24,019,2002,6.6
Maryland,Dorchester,24,019,2003,6.9
Maryland,Dorchester,24,019,2004,5.9
Maryland,Dorchester,24,019,2005,5.5
Maryland,Dorchester,24,019,2006,5.7
Maryland,Dorchester,24,019,2007,5.7
Maryland,Dorchester,24,019,2008,6.8
Maryland,Dorchester,24,019,2009,10.8
Maryland,Dorchester,24,019,2010,11.5
Maryland,Dorchester,24,019,2011,11.2
Maryland,Dorchester,24,019,2012,10.7
Maryland,Dorchester,24,019,2013,9.8
Maryland,Dorchester,24,019,2014,8.3
Maryland,Dorchester,24,019,2015,7.1
Maryland,Dorchester,24,019,2016,6.1
Maryland,Dorchester,24,019,2017,5.7
Maryland,Dorchester,24,019,2018,5.1
Maryland,Dorchester,24,019,2019,4.5
Maryland,Dorchester,24,019,2020,6.5
Maryland,Dorchester,24,019,2021,5.4
Maryland,Dorchester,24,019,2022,3.5
Maryland,Dorchester,24,019,2023,2.5
Maryland,Dorchester,24,019,2024,3.5
Maryland,Frederick,24,021,1990,3.9
Maryland,Frederick,24,021,1991,5.3
Maryland,Frederick,24,021,1992,5.4
Maryland,Frederick,24,021,1993,4.5
Maryland,Frederick,24,021,1994,4
Maryland,Frederick,24,021,1995,4
Maryland,Frederick,24,021,1996,3.4
Maryland,Frederick,24,021,1997,3.6
Maryland,Frederick,24,021,1998,2.7
Maryland,Frederick,24,021,1999,2.1
Maryland,Frederick,24,021,2000,2.7
Maryland,Frederick,24,021,2001,3.2
Maryland,Frederick,24,021,2002,3.5
Maryland,Frederick,24,021,2003,3.5
Maryland,Frederick,24,021,2004,3.4
Maryland,Frederick,24,021,2005,3.2
Maryland,Frederick,24,021,2006,3.1
Maryland,Frederick,24,021,2007,2.9
Maryland,Frederick,24,021,2008,3.7
Maryland,Frederick,24,021,2009,6.4
Maryland,Frederick,24,021,2010,7
Maryland,Frederick,24,021,2011,6.5
Maryland,Frederick,24,021,2012,6
Maryland,Frederick,24,021,2013,5.7
Maryland,Frederick,24,021,2014,5
Maryland,Frederick,24,021,2015,4.4
Maryland,Frederick,24,021,2016,3.5
Maryland,Frederick,24,021,2017,3.3
Maryland,Frederick,24,021,2018,3.2
Maryland,Frederick,24,021,2019,2.8
Maryland,Frederick,24,021,2020,5.3
Maryland,Frederick,24,021,2021,4
Maryland,Frederick,24,021,2022,2.5
Maryland,Frederick,24,021,2023,1.9
Maryland,Frederick,24,021,2024,2.6
Maryland,Garrett,24,023,1990,9.3
Maryland,Garrett,24,023,1991,11.9
Maryland,Garrett,24,023,1992,13.1
Maryland,Garrett,24,023,1993,12.5
Maryland,Garrett,24,023,1994,11.1
Maryland,Garrett,24,023,1995,10.3
Maryland,Garrett,24,023,1996,10.6
Maryland,Garrett,24,023,1997,13.2
Maryland,Garrett,24,023,1998,10.200000000000001
Maryland,Garrett,24,023,1999,8.200000000000001
Maryland,Garrett,24,023,2000,5.2
Maryland,Garrett,24,023,2001,5.5
Maryland,Garrett,24,023,2002,5.5
Maryland,Garrett,24,023,2003,5.2
Maryland,Garrett,24,023,2004,5
Maryland,Garrett,24,023,2005,4.8
Maryland,Garrett,24,023,2006,4.8
Maryland,Garrett,24,023,2007,4.4
Maryland,Garrett,24,023,2008,4.9
Maryland,Garrett,24,023,2009,7.9
Maryland,Garrett,24,023,2010,9
Maryland,Garrett,24,023,2011,8.5
Maryland,Garrett,24,023,2012,8.200000000000001
Maryland,Garrett,24,023,2013,8
Maryland,Garrett,24,023,2014,7
Maryland,Garrett,24,023,2015,6.2
Maryland,Garrett,24,023,2016,6
Maryland,Garrett,24,023,2017,5.6
Maryland,Garrett,24,023,2018,5.1
Maryland,Garrett,24,023,2019,4.5
Maryland,Garrett,24,023,2020,7
Maryland,Garrett,24,023,2021,5.3
Maryland,Garrett,24,023,2022,3.5
Maryland,Garrett,24,023,2023,2.6
Maryland,Garrett,24,023,2024,3.5
Maryland,Harford,24,025,1990,4.3
Maryland,Harford,24,025,1991,5.8
Maryland,Harford,24,025,1992,7
Maryland,Harford,24,025,1993,6.2
Maryland,Harford,24,025,1994,5.9
Maryland,Harford,24,025,1995,5.5
Maryland,Harford,24,025,1996,5.3
Maryland,Harford,24,025,1997,4.8
Maryland,Harford,24,025,1998,4.3
Maryland,Harford,24,025,1999,3.1
Maryland,Harford,24,025,2000,3.3
Maryland,Harford,24,025,2001,3.8
Maryland,Harford,24,025,2002,4.3
Maryland,Harford,24,025,2003,4.3
Maryland,Harford,24,025,2004,4.1
Maryland,Harford,24,025,2005,4
Maryland,Harford,24,025,2006,3.6
Maryland,Harford,24,025,2007,3.3
Maryland,Harford,24,025,2008,4.2
Maryland,Harford,24,025,2009,7.3
Maryland,Harford,24,025,2010,7.9
Maryland,Harford,24,025,2011,7.3
Maryland,Harford,24,025,2012,6.9
Maryland,Harford,24,025,2013,6.5
Maryland,Harford,24,025,2014,5.6
Maryland,Harford,24,025,2015,4.9
Maryland,Harford,24,025,2016,4.1
Maryland,Harford,24,025,2017,3.9
Maryland,Harford,24,025,2018,3.6
Maryland,Harford,24,025,2019,3.2
Maryland,Harford,24,025,2020,5.6
Maryland,Harford,24,025,2021,4.4
Maryland,Harford,24,025,2022,2.8
Maryland,Harford,24,025,2023,2.1
Maryland,Harford,24,025,2024,2.8
Maryland,Howard,24,027,1990,2.4
Maryland,Howard,24,027,1991,3.6
Maryland,Howard,24,027,1992,4.1
Maryland,Howard,24,027,1993,3.8
Maryland,Howard,24,027,1994,3.6
Maryland,Howard,24,027,1995,3.3
Maryland,Howard,24,027,1996,3
Maryland,Howard,24,027,1997,2.8
Maryland,Howard,24,027,1998,2.3
Maryland,Howard,24,027,1999,1.7
Maryland,Howard,24,027,2000,2.5
Maryland,Howard,24,027,2001,3.1
Maryland,Howard,24,027,2002,3.5
Maryland,Howard,24,027,2003,3.4
Maryland,Howard,24,027,2004,3.3
Maryland,Howard,24,027,2005,3.1
Maryland,Howard,24,027,2006,2.8
Maryland,Howard,24,027,2007,2.5
Maryland,Howard,24,027,2008,3.1
Maryland,Howard,24,027,2009,5.3
Maryland,Howard,24,027,2010,5.7
Maryland,Howard,24,027,2011,5.2
Maryland,Howard,24,027,2012,5
Maryland,Howard,24,027,2013,4.8
Maryland,Howard,24,027,2014,4.3
Maryland,Howard,24,027,2015,3.8
Maryland,Howard,24,027,2016,3.4
Maryland,Howard,24,027,2017,3.3
Maryland,Howard,24,027,2018,3.1
Maryland,Howard,24,027,2019,2.8
Maryland,Howard,24,027,2020,5.3
