state_name,state_abbr,county_name,state_fips,county_fips,year,unemployment_rate,income,population,income_per_capita
Missouri,MO,Johnson,29,101,1971,,123817.0,35701.0,3468.0
Missouri,MO,Johnson,29,101,1972,,136649.0,36398.0,3754.0
Missouri,MO,Johnson,29,101,1973,,157530.0,36566.0,4308.0
Missouri,MO,Johnson,29,101,1974,,162963.0,35684.0,4567.0
Missouri,MO,Johnson,29,101,1975,,180180.0,33835.0,5325.0
Missouri,MO,Johnson,29,101,1976,,192648.0,35678.0,5400.0
Missouri,MO,Johnson,29,101,1977,,209499.0,36883.0,5680.0
Missouri,MO,Johnson,29,101,1978,,241163.0,38027.0,6342.0
Missouri,MO,Johnson,29,101,1979,,285885.0,38728.0,7382.0
Missouri,MO,Johnson,29,101,1980,,280797.0,39065.0,7188.0
Missouri,MO,Johnson,29,101,1981,,311889.0,39003.0,7997.0
Missouri,MO,Johnson,29,101,1982,,334725.0,38819.0,8623.0
Missouri,MO,Johnson,29,101,1983,,354246.0,38805.0,9129.0
Missouri,MO,Johnson,29,101,1984,,398229.0,38669.0,10298.0
Missouri,MO,Johnson,29,101,1985,,424678.0,38833.0,10936.0
Missouri,MO,Johnson,29,101,1986,,445143.0,39049.0,11400.0
Missouri,MO,Johnson,29,101,1987,,467878.0,39871.0,11735.0
Missouri,MO,Johnson,29,101,1988,,499927.0,40579.0,12320.0
Missouri,MO,Johnson,29,101,1989,,554719.0,41904.0,13238.0
Missouri,MO,Johnson,29,101,1990,6.0,603746.0,42629.0,14163.0
Missouri,MO,Johnson,29,101,1991,5.4,629726.0,43111.0,14607.0
Missouri,MO,Johnson,29,101,1992,4.3,676820.0,43668.0,15499.0
Missouri,MO,Johnson,29,101,1993,4.0,712850.0,44859.0,15891.0
Missouri,MO,Johnson,29,101,1994,3.3,749538.0,45839.0,16352.0
Missouri,MO,Johnson,29,101,1995,2.9,772443.0,46444.0,16632.0
Missouri,MO,Johnson,29,101,1996,2.8,821204.0,46275.0,17746.0
Missouri,MO,Johnson,29,101,1997,2.5,867191.0,46966.0,18464.0
Missouri,MO,Johnson,29,101,1998,2.4,896214.0,47467.0,18881.0
Missouri,MO,Johnson,29,101,1999,2.1,943083.0,47786.0,19736.0
Missouri,MO,Johnson,29,101,2000,3.2,994453.0,48534.0,20490.0
Missouri,MO,Johnson,29,101,2001,4.0,1051608.0,49355.0,21307.0
Missouri,MO,Johnson,29,101,2002,4.6,1119369.0,49796.0,22479.0
Missouri,MO,Johnson,29,101,2003,4.8,1160691.0,50027.0,23201.0
Missouri,MO,Johnson,29,101,2004,5.0,1239879.0,50905.0,24357.0
Missouri,MO,Johnson,29,101,2005,4.6,1280325.0,51178.0,25017.0
Missouri,MO,Johnson,29,101,2006,4.0,1337033.0,51500.0,25962.0
Missouri,MO,Johnson,29,101,2007,4.6,1398910.0,51750.0,27032.0
Missouri,MO,Johnson,29,101,2008,5.3,1479767.0,51889.0,28518.0
Missouri,MO,Johnson,29,101,2009,8.3,1480274.0,52351.0,28276.0
Missouri,MO,Johnson,29,101,2010,9.8,1537129.0,52683.0,29177.0
Missouri,MO,Johnson,29,101,2011,9.2,1612369.0,53389.0,30200.0
Missouri,MO,Johnson,29,101,2012,7.9,1661681.0,54285.0,30610.0
Missouri,MO,Johnson,29,101,2013,7.3,1685281.0,54259.0,31060.0
Missouri,MO,Johnson,29,101,2014,6.5,1743203.0,54127.0,32206.0
Missouri,MO,Johnson,29,101,2015,5.5,1802381.0,53600.0,33627.0
Missouri,MO,Johnson,29,101,2016,4.6,1837501.0,53583.0,34293.0
Missouri,MO,Johnson,29,101,2017,4.1,1906249.0,53732.0,35477.0
Missouri,MO,Johnson,29,101,2018,3.5,1961598.0,53535.0,36641.0
Missouri,MO,Johnson,29,101,2019,3.4,2016156.0,53982.0,37349.0
Missouri,MO,Johnson,29,101,2020,5.3,2154773.0,54039.0,39874.0
Missouri,MO,Johnson,29,101,2021,3.9,2541661.0,54209.0,46886.0
Missouri,MO,Johnson,29,101,2022,2.6,2411371.0,54423.0,44308.0
Missouri,MO,Johnson,29,101,2023,3.1,2568619.0,55107.0,46611.0
Missouri,MO,Johnson,29,101,2024,3.7,2705717.0,55880.0,48420.0
Missouri,MO,Knox,29,103,1969,,16283.0,5860.0,2779.0
Missouri,MO,Knox,29,103,1970,,17398.0,5733.0,3035.0
Missouri,MO,Knox,29,103,1971,,20335.0,5874.0,3462.0
Missouri,MO,Knox,29,103,1972,,22004.0,5960.0,3692.0
Missouri,MO,Knox,29,103,1973,,30884.0,5554.0,5561.0
Missouri,MO,Knox,29,103,1974,,23120.0,5808.0,3981.0
Missouri,MO,Knox,29,103,1975,,24541.0,5660.0,4336.0
Missouri,MO,Knox,29,103,1976,,23704.0,5496.0,4313.0
Missouri,MO,Knox,29,103,1977,,31352.0,5534.0,5665.0
Missouri,MO,Knox,29,103,1978,,33737.0,5627.0,5996.0
Missouri,MO,Knox,29,103,1979,,42856.0,5575.0,7687.0
Missouri,MO,Knox,29,103,1980,,35467.0,5506.0,6442.0
Missouri,MO,Knox,29,103,1981,,41204.0,5487.0,7509.0
Missouri,MO,Knox,29,103,1982,,41781.0,5437.0,7685.0
Missouri,MO,Knox,29,103,1983,,38179.0,5378.0,7099.0
Missouri,MO,Knox,29,103,1984,,46058.0,5282.0,8720.0
Missouri,MO,Knox,29,103,1985,,58750.0,5078.0,11570.0
Missouri,MO,Knox,29,103,1986,,55426.0,4944.0,11211.0
Missouri,MO,Knox,29,103,1987,,55146.0,4954.0,11132.0
Missouri,MO,Knox,29,103,1988,,52145.0,4845.0,10763.0
Missouri,MO,Knox,29,103,1989,,62020.0,4548.0,13637.0
Missouri,MO,Knox,29,103,1990,4.4,60200.0,4485.0,13423.0
Missouri,MO,Knox,29,103,1991,4.9,60163.0,4471.0,13456.0
Missouri,MO,Knox,29,103,1992,5.0,64491.0,4455.0,14476.0
Missouri,MO,Knox,29,103,1993,5.8,67465.0,4451.0,15157.0
Missouri,MO,Knox,29,103,1994,4.4,71936.0,4377.0,16435.0
Missouri,MO,Knox,29,103,1995,4.9,64704.0,4384.0,14759.0
Missouri,MO,Knox,29,103,1996,3.9,80035.0,4361.0,18352.0
Missouri,MO,Knox,29,103,1997,2.9,83329.0,4399.0,18943.0
Missouri,MO,Knox,29,103,1998,3.6,77578.0,4418.0,17560.0
Missouri,MO,Knox,29,103,1999,2.5,72891.0,4378.0,16649.0
Missouri,MO,Knox,29,103,2000,3.5,90209.0,4356.0,20709.0
Missouri,MO,Knox,29,103,2001,4.3,97424.0,4296.0,22678.0
Missouri,MO,Knox,29,103,2002,4.4,90108.0,4282.0,21043.0
Missouri,MO,Knox,29,103,2003,4.5,99073.0,4254.0,23289.0
Missouri,MO,Knox,29,103,2004,4.2,115494.0,4236.0,27265.0
Missouri,MO,Knox,29,103,2005,3.9,101888.0,4188.0,24329.0
Missouri,MO,Knox,29,103,2006,3.9,109175.0,4158.0,26257.0
Missouri,MO,Knox,29,103,2007,3.8,117434.0,4152.0,28284.0
Missouri,MO,Knox,29,103,2008,4.7,125483.0,4117.0,30479.0
Missouri,MO,Knox,29,103,2009,5.9,131062.0,4111.0,31881.0
Missouri,MO,Knox,29,103,2010,7.7,121641.0,4120.0,29525.0
Missouri,MO,Knox,29,103,2011,7.2,115810.0,4101.0,28239.0
Missouri,MO,Knox,29,103,2012,5.8,132303.0,4046.0,32700.0
Missouri,MO,Knox,29,103,2013,5.5,140470.0,3995.0,35161.0
Missouri,MO,Knox,29,103,2014,4.6,138197.0,3908.0,35363.0
Missouri,MO,Knox,29,103,2015,4.0,114903.0,3801.0,30230.0
Missouri,MO,Knox,29,103,2016,3.9,119924.0,3803.0,31534.0
Missouri,MO,Knox,29,103,2017,3.4,126188.0,3824.0,32999.0
Missouri,MO,Knox,29,103,2018,3.1,127468.0,3776.0,33757.0
Missouri,MO,Knox,29,103,2019,3.1,142377.0,3771.0,37756.0
Missouri,MO,Knox,29,103,2020,4.4,156363.0,3739.0,41819.0
Missouri,MO,Knox,29,103,2021,3.3,167564.0,3786.0,44259.0
Missouri,MO,Knox,29,103,2022,3.0,171577.0,3777.0,45427.0
Missouri,MO,Knox,29,103,2023,3.4,187047.0,3736.0,50066.0
Missouri,MO,Knox,29,103,2024,4.3,183203.0,3740.0,48985.0
Missouri,MO,Laclede,29,105,1969,,55094.0,20019.0,2752.0
Missouri,MO,Laclede,29,105,1970,,60913.0,19971.0,3050.0
Missouri,MO,Laclede,29,105,1971,,66723.0,20245.0,3296.0
Missouri,MO,Laclede,29,105,1972,,73781.0,21180.0,3484.0
Missouri,MO,Laclede,29,105,1973,,84404.0,21278.0,3967.0
Missouri,MO,Laclede,29,105,1974,,94612.0,22215.0,4259.0
Missouri,MO,Laclede,29,105,1975,,105692.0,22364.0,4726.0
Missouri,MO,Laclede,29,105,1976,,115939.0,22992.0,5043.0
Missouri,MO,Laclede,29,105,1977,,124822.0,23279.0,5362.0
Missouri,MO,Laclede,29,105,1978,,137517.0,23846.0,5767.0
Missouri,MO,Laclede,29,105,1979,,153944.0,24243.0,6350.0
Missouri,MO,Laclede,29,105,1980,,172327.0,24361.0,7074.0
Missouri,MO,Laclede,29,105,1981,,194909.0,24463.0,7968.0
Missouri,MO,Laclede,29,105,1982,,211637.0,24568.0,8614.0
Missouri,MO,Laclede,29,105,1983,,233311.0,24936.0,9356.0
Missouri,MO,Laclede,29,105,1984,,253086.0,25596.0,9888.0
Missouri,MO,Laclede,29,105,1985,,264955.0,25831.0,10257.0
Missouri,MO,Laclede,29,105,1986,,281777.0,25869.0,10892.0
Missouri,MO,Laclede,29,105,1987,,298765.0,26309.0,11356.0
Missouri,MO,Laclede,29,105,1988,,323890.0,26759.0,12104.0
Missouri,MO,Laclede,29,105,1989,,338523.0,27104.0,12490.0
Missouri,MO,Laclede,29,105,1990,11.4,355230.0,27228.0,13046.0
Missouri,MO,Laclede,29,105,1991,11.8,376163.0,27460.0,13699.0
Missouri,MO,Laclede,29,105,1992,9.2,404335.0,27846.0,14520.0
Missouri,MO,Laclede,29,105,1993,8.6,434475.0,28470.0,15261.0
Missouri,MO,Laclede,29,105,1994,6.5,458349.0,28964.0,15825.0
Missouri,MO,Laclede,29,105,1995,7.4,492913.0,29532.0,16691.0
Missouri,MO,Laclede,29,105,1996,6.7,525196.0,30323.0,17320.0
Missouri,MO,Laclede,29,105,1997,6.2,563862.0,31061.0,18153.0
Missouri,MO,Laclede,29,105,1998,5.5,585560.0,31665.0,18492.0
Missouri,MO,Laclede,29,105,1999,4.2,606138.0,32142.0,18858.0
Missouri,MO,Laclede,29,105,2000,3.6,653454.0,32598.0,20046.0
Missouri,MO,Laclede,29,105,2001,5.6,693180.0,32889.0,21076.0
Missouri,MO,Laclede,29,105,2002,5.7,718900.0,32862.0,21876.0
Missouri,MO,Laclede,29,105,2003,8.4,763832.0,33155.0,23038.0
Missouri,MO,Laclede,29,105,2004,7.4,823603.0,33513.0,24576.0
Missouri,MO,Laclede,29,105,2005,5.5,855266.0,34236.0,24981.0
Missouri,MO,Laclede,29,105,2006,4.7,861394.0,34937.0,24656.0
Missouri,MO,Laclede,29,105,2007,5.6,902215.0,35333.0,25535.0
Missouri,MO,Laclede,29,105,2008,7.6,929349.0,35518.0,26166.0
Missouri,MO,Laclede,29,105,2009,12.3,936026.0,35355.0,26475.0
Missouri,MO,Laclede,29,105,2010,12.2,969777.0,35701.0,27164.0
Missouri,MO,Laclede,29,105,2011,11.4,1020063.0,35685.0,28585.0
Missouri,MO,Laclede,29,105,2012,9.5,1044324.0,35520.0,29401.0
Missouri,MO,Laclede,29,105,2013,9.7,1061441.0,35717.0,29718.0
Missouri,MO,Laclede,29,105,2014,8.1,1102169.0,35616.0,30946.0
Missouri,MO,Laclede,29,105,2015,6.5,1136068.0,35578.0,31932.0
Missouri,MO,Laclede,29,105,2016,5.4,1144684.0,35572.0,32179.0
Missouri,MO,Laclede,29,105,2017,4.7,1223286.0,35566.0,34395.0
Missouri,MO,Laclede,29,105,2018,3.7,1270453.0,35797.0,35490.0
Missouri,MO,Laclede,29,105,2019,6.7,1295315.0,35996.0,35985.0
Missouri,MO,Laclede,29,105,2020,8.2,1409968.0,36046.0,39116.0
Missouri,MO,Laclede,29,105,2021,4.1,1547668.0,36163.0,42797.0
Missouri,MO,Laclede,29,105,2022,2.6,1643776.0,36330.0,45246.0
Missouri,MO,Laclede,29,105,2023,3.3,1758173.0,36674.0,47941.0
Missouri,MO,Laclede,29,105,2024,4.4,1819609.0,36738.0,49529.0
Missouri,MO,Lafayette,29,107,1969,,97148.0,26877.0,3615.0
Missouri,MO,Lafayette,29,107,1970,,107682.0,26696.0,4034.0
Missouri,MO,Lafayette,29,107,1971,,116272.0,27015.0,4304.0
Missouri,MO,Lafayette,29,107,1972,,130695.0,27662.0,4725.0
Missouri,MO,Lafayette,29,107,1973,,150933.0,28629.0,5272.0
Missouri,MO,Lafayette,29,107,1974,,154192.0,28659.0,5380.0
Missouri,MO,Lafayette,29,107,1975,,169048.0,29000.0,5829.0
Missouri,MO,Lafayette,29,107,1976,,183002.0,28693.0,6378.0
Missouri,MO,Lafayette,29,107,1977,,202156.0,29011.0,6968.0
Missouri,MO,Lafayette,29,107,1978,,227606.0,29203.0,7794.0
Missouri,MO,Lafayette,29,107,1979,,263142.0,29207.0,9010.0
Missouri,MO,Lafayette,29,107,1980,,263346.0,29964.0,8789.0
Missouri,MO,Lafayette,29,107,1981,,300017.0,30031.0,9990.0
Missouri,MO,Lafayette,29,107,1982,,311120.0,29860.0,10419.0
Missouri,MO,Lafayette,29,107,1983,,320773.0,29861.0,10742.0
Missouri,MO,Lafayette,29,107,1984,,352185.0,30234.0,11649.0
Missouri,MO,Lafayette,29,107,1985,,400323.0,30366.0,13183.0
Missouri,MO,Lafayette,29,107,1986,,411498.0,30613.0,13442.0
Missouri,MO,Lafayette,29,107,1987,,426740.0,30741.0,13882.0
Missouri,MO,Lafayette,29,107,1988,,455163.0,31092.0,14639.0
Missouri,MO,Lafayette,29,107,1989,,487419.0,31236.0,15604.0
Missouri,MO,Lafayette,29,107,1990,6.2,490146.0,31077.0,15772.0
Missouri,MO,Lafayette,29,107,1991,6.2,519664.0,31180.0,16667.0
Missouri,MO,Lafayette,29,107,1992,5.4,555091.0,31146.0,17822.0
Missouri,MO,Lafayette,29,107,1993,5.3,572685.0,31559.0,18146.0
Missouri,MO,Lafayette,29,107,1994,4.4,616208.0,31973.0,19273.0
Missouri,MO,Lafayette,29,107,1995,4.6,629862.0,32093.0,19626.0
Missouri,MO,Lafayette,29,107,1996,4.4,693082.0,32242.0,21496.0
Missouri,MO,Lafayette,29,107,1997,4.3,742682.0,32492.0,22857.0
Missouri,MO,Lafayette,29,107,1998,3.9,746766.0,32673.0,22856.0
Missouri,MO,Lafayette,29,107,1999,3.4,768168.0,32805.0,23416.0
Missouri,MO,Lafayette,29,107,2000,3.2,815185.0,33000.0,24703.0
Missouri,MO,Lafayette,29,107,2001,4.2,850507.0,32927.0,25830.0
Missouri,MO,Lafayette,29,107,2002,5.0,835256.0,32984.0,25323.0
Missouri,MO,Lafayette,29,107,2003,5.3,852685.0,33081.0,25776.0
Missouri,MO,Lafayette,29,107,2004,5.8,946159.0,33110.0,28576.0
Missouri,MO,Lafayette,29,107,2005,5.5,947741.0,33280.0,28478.0
Missouri,MO,Lafayette,29,107,2006,4.8,970863.0,33288.0,29166.0
Missouri,MO,Lafayette,29,107,2007,5.1,1036381.0,33186.0,31229.0
Missouri,MO,Lafayette,29,107,2008,6.1,1102019.0,33434.0,32961.0
Missouri,MO,Lafayette,29,107,2009,9.6,1085231.0,33246.0,32642.0
Missouri,MO,Lafayette,29,107,2010,9.6,1085522.0,33380.0,32520.0
Missouri,MO,Lafayette,29,107,2011,9.2,1128534.0,33213.0,33979.0
Missouri,MO,Lafayette,29,107,2012,7.3,1133438.0,33062.0,34282.0
Missouri,MO,Lafayette,29,107,2013,6.5,1186214.0,32828.0,36134.0
Missouri,MO,Lafayette,29,107,2014,6.0,1197724.0,32627.0,36710.0
Missouri,MO,Lafayette,29,107,2015,4.9,1207189.0,32634.0,36992.0
Missouri,MO,Lafayette,29,107,2016,4.4,1281313.0,32532.0,39386.0
Missouri,MO,Lafayette,29,107,2017,3.8,1317692.0,32605.0,40414.0
Missouri,MO,Lafayette,29,107,2018,3.3,1348748.0,32568.0,41413.0
Missouri,MO,Lafayette,29,107,2019,3.1,1399601.0,32775.0,42703.0
Missouri,MO,Lafayette,29,107,2020,5.3,1520252.0,33050.0,45999.0
Missouri,MO,Lafayette,29,107,2021,4.1,1637943.0,32835.0,49884.0
Missouri,MO,Lafayette,29,107,2022,2.8,1701650.0,32937.0,51664.0
Missouri,MO,Lafayette,29,107,2023,3.0,1802049.0,33244.0,54207.0
Missouri,MO,Lafayette,29,107,2024,3.4,1856180.0,33511.0,55390.0
Missouri,MO,Lawrence,29,109,1969,,65882.0,24849.0,2651.0
Missouri,MO,Lawrence,29,109,1970,,69500.0,24724.0,2811.0
Missouri,MO,Lawrence,29,109,1971,,75608.0,25315.0,2987.0
Missouri,MO,Lawrence,29,109,1972,,86626.0,26581.0,3259.0
Missouri,MO,Lawrence,29,109,1973,,100802.0,26672.0,3779.0
Missouri,MO,Lawrence,29,109,1974,,106484.0,27538.0,3867.0
Missouri,MO,Lawrence,29,109,1975,,119809.0,27797.0,4310.0
Missouri,MO,Lawrence,29,109,1976,,134507.0,27481.0,4895.0
Missouri,MO,Lawrence,29,109,1977,,148935.0,27896.0,5339.0
Missouri,MO,Lawrence,29,109,1978,,165367.0,28243.0,5855.0
Missouri,MO,Lawrence,29,109,1979,,184751.0,28820.0,6411.0
Missouri,MO,Lawrence,29,109,1980,,207986.0,28959.0,7182.0
Missouri,MO,Lawrence,29,109,1981,,232191.0,28845.0,8050.0
Missouri,MO,Lawrence,29,109,1982,,252386.0,28662.0,8806.0
Missouri,MO,Lawrence,29,109,1983,,270541.0,29303.0,9233.0
Missouri,MO,Lawrence,29,109,1984,,290077.0,29433.0,9856.0
Missouri,MO,Lawrence,29,109,1985,,309760.0,29555.0,10481.0
Missouri,MO,Lawrence,29,109,1986,,326998.0,29728.0,11000.0
Missouri,MO,Lawrence,29,109,1987,,330021.0,29771.0,11085.0
Missouri,MO,Lawrence,29,109,1988,,350708.0,30104.0,11650.0
Missouri,MO,Lawrence,29,109,1989,,378145.0,30236.0,12506.0
Missouri,MO,Lawrence,29,109,1990,5.2,383987.0,30280.0,12681.0
Missouri,MO,Lawrence,29,109,1991,5.6,412701.0,30609.0,13483.0
Missouri,MO,Lawrence,29,109,1992,6.4,436716.0,30977.0,14098.0
Missouri,MO,Lawrence,29,109,1993,6.6,465227.0,31571.0,14736.0
Missouri,MO,Lawrence,29,109,1994,5.5,493784.0,31967.0,15447.0
Missouri,MO,Lawrence,29,109,1995,4.7,521493.0,32476.0,16058.0
Missouri,MO,Lawrence,29,109,1996,5.6,564259.0,33130.0,17032.0
Missouri,MO,Lawrence,29,109,1997,6.3,585990.0,33705.0,17386.0
Missouri,MO,Lawrence,29,109,1998,4.7,604840.0,34171.0,17700.0
Missouri,MO,Lawrence,29,109,1999,3.3,620864.0,34723.0,17880.0
Missouri,MO,Lawrence,29,109,2000,3.2,665439.0,35352.0,18823.0
Missouri,MO,Lawrence,29,109,2001,4.3,739663.0,35665.0,20739.0
Missouri,MO,Lawrence,29,109,2002,4.8,751816.0,36234.0,20749.0
Missouri,MO,Lawrence,29,109,2003,4.9,771008.0,36441.0,21158.0
Missouri,MO,Lawrence,29,109,2004,4.9,820356.0,36798.0,22293.0
Missouri,MO,Lawrence,29,109,2005,4.7,851519.0,37399.0,22768.0
Missouri,MO,Lawrence,29,109,2006,3.9,887140.0,37779.0,23482.0
Missouri,MO,Lawrence,29,109,2007,4.0,941132.0,38323.0,24558.0
Missouri,MO,Lawrence,29,109,2008,4.8,993981.0,38508.0,25812.0
Missouri,MO,Lawrence,29,109,2009,8.2,994649.0,38652.0,25733.0
Missouri,MO,Lawrence,29,109,2010,9.2,1027785.0,38584.0,26638.0
Missouri,MO,Lawrence,29,109,2011,8.4,1054617.0,38476.0,27410.0
Missouri,MO,Lawrence,29,109,2012,6.7,1090691.0,38336.0,28451.0
Missouri,MO,Lawrence,29,109,2013,6.6,1134926.0,38039.0,29836.0
Missouri,MO,Lawrence,29,109,2014,5.9,1187530.0,37825.0,31395.0
Missouri,MO,Lawrence,29,109,2015,5.0,1228987.0,37885.0,32440.0
Missouri,MO,Lawrence,29,109,2016,4.5,1212866.0,38066.0,31862.0
Missouri,MO,Lawrence,29,109,2017,3.6,1258843.0,38115.0,33027.0
Missouri,MO,Lawrence,29,109,2018,3.2,1298498.0,38093.0,34088.0
Missouri,MO,Lawrence,29,109,2019,3.5,1329498.0,38088.0,34906.0
Missouri,MO,Lawrence,29,109,2020,6.3,1410427.0,37998.0,37118.0
Missouri,MO,Lawrence,29,109,2021,4.0,1539866.0,38263.0,40244.0
Missouri,MO,Lawrence,29,109,2022,2.6,1574922.0,38672.0,40725.0
Missouri,MO,Lawrence,29,109,2023,3.2,1641914.0,38879.0,42231.0
Missouri,MO,Lawrence,29,109,2024,3.8,1722805.0,39151.0,44004.0
Missouri,MO,Lewis,29,111,1969,,27942.0,11102.0,2517.0
Missouri,MO,Lewis,29,111,1970,,30639.0,10952.0,2798.0
Missouri,MO,Lewis,29,111,1971,,33305.0,10888.0,3059.0
Missouri,MO,Lewis,29,111,1972,,37969.0,10741.0,3535.0
Missouri,MO,Lewis,29,111,1973,,47668.0,10836.0,4399.0
Missouri,MO,Lewis,29,111,1974,,44219.0,10939.0,4042.0
Missouri,MO,Lewis,29,111,1975,,52621.0,11001.0,4783.0
Missouri,MO,Lewis,29,111,1976,,49971.0,10983.0,4550.0
Missouri,MO,Lewis,29,111,1977,,56865.0,10991.0,5174.0
Missouri,MO,Lewis,29,111,1978,,68259.0,11171.0,6110.0
Missouri,MO,Lewis,29,111,1979,,79373.0,10783.0,7361.0
Missouri,MO,Lewis,29,111,1980,,81431.0,10949.0,7437.0
Missouri,MO,Lewis,29,111,1981,,96259.0,11123.0,8654.0
Missouri,MO,Lewis,29,111,1982,,94445.0,11214.0,8422.0
Missouri,MO,Lewis,29,111,1983,,91650.0,11137.0,8229.0
Missouri,MO,Lewis,29,111,1984,,104992.0,11002.0,9543.0
Missouri,MO,Lewis,29,111,1985,,119147.0,10701.0,11134.0
Missouri,MO,Lewis,29,111,1986,,114350.0,10618.0,10769.0
Missouri,MO,Lewis,29,111,1987,,115659.0,10367.0,11156.0
Missouri,MO,Lewis,29,111,1988,,116179.0,10215.0,11373.0
Missouri,MO,Lewis,29,111,1989,,126866.0,10273.0,12349.0
Missouri,MO,Lewis,29,111,1990,5.5,129109.0,10228.0,12623.0
Missouri,MO,Lewis,29,111,1991,7.7,133076.0,10271.0,12956.0
Missouri,MO,Lewis,29,111,1992,6.1,148111.0,10241.0,14463.0
Missouri,MO,Lewis,29,111,1993,5.7,148664.0,10211.0,14559.0
Missouri,MO,Lewis,29,111,1994,4.2,162015.0,10133.0,15989.0
Missouri,MO,Lewis,29,111,1995,4.1,157314.0,10260.0,15333.0
Missouri,MO,Lewis,29,111,1996,4.0,173137.0,10251.0,16890.0
Missouri,MO,Lewis,29,111,1997,3.3,184045.0,10247.0,17961.0
Missouri,MO,Lewis,29,111,1998,3.6,175084.0,10326.0,16956.0
Missouri,MO,Lewis,29,111,1999,3.0,174807.0,10402.0,16805.0
Missouri,MO,Lewis,29,111,2000,3.3,197667.0,10500.0,18825.0
Missouri,MO,Lewis,29,111,2001,4.6,201987.0,10420.0,19385.0
Missouri,MO,Lewis,29,111,2002,4.9,199255.0,10408.0,19144.0
Missouri,MO,Lewis,29,111,2003,5.6,216568.0,10354.0,20916.0
Missouri,MO,Lewis,29,111,2004,5.0,243066.0,10319.0,23555.0
Missouri,MO,Lewis,29,111,2005,4.6,234190.0,10272.0,22799.0
Missouri,MO,Lewis,29,111,2006,3.8,243467.0,10286.0,23670.0
Missouri,MO,Lewis,29,111,2007,3.9,264222.0,10286.0,25688.0
Missouri,MO,Lewis,29,111,2008,4.8,282919.0,10196.0,27748.0
Missouri,MO,Lewis,29,111,2009,8.1,287177.0,10204.0,28144.0
Missouri,MO,Lewis,29,111,2010,8.4,285115.0,10212.0,27920.0
Missouri,MO,Lewis,29,111,2011,7.0,302007.0,10246.0,29476.0
Missouri,MO,Lewis,29,111,2012,5.7,309738.0,10167.0,30465.0
Missouri,MO,Lewis,29,111,2013,5.6,335771.0,10185.0,32967.0
Missouri,MO,Lewis,29,111,2014,5.3,329607.0,10195.0,32330.0
Missouri,MO,Lewis,29,111,2015,5.0,309896.0,10261.0,30201.0
Missouri,MO,Lewis,29,111,2016,5.1,307009.0,10234.0,29999.0
Missouri,MO,Lewis,29,111,2017,3.9,327301.0,10123.0,32332.0
Missouri,MO,Lewis,29,111,2018,3.3,337752.0,10033.0,33664.0
Missouri,MO,Lewis,29,111,2019,3.6,351103.0,9998.0,35117.0
Missouri,MO,Lewis,29,111,2020,5.5,386794.0,10039.0,38529.0
Missouri,MO,Lewis,29,111,2021,3.8,413823.0,10000.0,41382.0
Missouri,MO,Lewis,29,111,2022,2.7,424014.0,9888.0,42882.0
Missouri,MO,Lewis,29,111,2023,3.4,443798.0,9840.0,45101.0
Missouri,MO,Lewis,29,111,2024,4.2,453678.0,9852.0,46049.0
Missouri,MO,Lincoln,29,113,1969,,59368.0,18013.0,3296.0
Missouri,MO,Lincoln,29,113,1970,,64647.0,18090.0,3574.0
Missouri,MO,Lincoln,29,113,1971,,68663.0,18352.0,3741.0
Missouri,MO,Lincoln,29,113,1972,,75401.0,19087.0,3950.0
Missouri,MO,Lincoln,29,113,1973,,89096.0,19887.0,4480.0
Missouri,MO,Lincoln,29,113,1974,,92578.0,20028.0,4622.0
Missouri,MO,Lincoln,29,113,1975,,100150.0,20555.0,4872.0
Missouri,MO,Lincoln,29,113,1976,,109325.0,20457.0,5344.0
Missouri,MO,Lincoln,29,113,1977,,125111.0,20796.0,6016.0
Missouri,MO,Lincoln,29,113,1978,,146169.0,21077.0,6935.0
Missouri,MO,Lincoln,29,113,1979,,172289.0,21345.0,8072.0
Missouri,MO,Lincoln,29,113,1980,,183871.0,22229.0,8272.0
Missouri,MO,Lincoln,29,113,1981,,215576.0,22329.0,9655.0
Missouri,MO,Lincoln,29,113,1982,,231637.0,22576.0,10260.0
Missouri,MO,Lincoln,29,113,1983,,248136.0,23078.0,10752.0
Missouri,MO,Lincoln,29,113,1984,,293730.0,23811.0,12336.0
Missouri,MO,Lincoln,29,113,1985,,333030.0,24811.0,13423.0
Missouri,MO,Lincoln,29,113,1986,,356702.0,25979.0,13730.0
Missouri,MO,Lincoln,29,113,1987,,365046.0,26994.0,13523.0
Missouri,MO,Lincoln,29,113,1988,,380949.0,27866.0,13671.0
Missouri,MO,Lincoln,29,113,1989,,413459.0,28458.0,14529.0
Missouri,MO,Lincoln,29,113,1990,6.9,430280.0,29017.0,14829.0
Missouri,MO,Lincoln,29,113,1991,7.7,452882.0,29872.0,15161.0
Missouri,MO,Lincoln,29,113,1992,7.6,491238.0,30343.0,16190.0
Missouri,MO,Lincoln,29,113,1993,8.3,509399.0,31260.0,16296.0
Missouri,MO,Lincoln,29,113,1994,6.0,557671.0,31842.0,17514.0
Missouri,MO,Lincoln,29,113,1995,5.4,605967.0,33087.0,18314.0
Missouri,MO,Lincoln,29,113,1996,4.8,660662.0,34317.0,19252.0
Missouri,MO,Lincoln,29,113,1997,4.4,725775.0,35439.0,20480.0
Missouri,MO,Lincoln,29,113,1998,4.5,762062.0,36847.0,20682.0
