year,state_fips,state_abbr,state_name,county_fips,county_name,n1,n2,a00100,a00200,a00300,a00600
2003,50,VT,Vermont,009,ESSEX,2724.0,5804.0,84534.0,65341.0,,
2003,50,VT,Vermont,011,FRANKLIN,16596.0,35702.0,661284.0,544353.0,,
2003,50,VT,Vermont,013,GRAND ISLE,3210.0,6688.0,160812.0,119119.0,,
2003,50,VT,Vermont,015,LAMOILLE,10205.0,20388.0,443888.0,305657.0,,
2003,50,VT,Vermont,017,ORANGE,12166.0,25265.0,494844.0,371269.0,,
2003,50,VT,Vermont,019,ORLEANS,11173.0,23451.0,383239.0,289305.0,,
2003,50,VT,Vermont,021,RUTLAND,27086.0,54378.0,1116037.0,847039.0,,
2003,50,VT,Vermont,023,WASHINGTON,25713.0,51563.0,1147482.0,866503.0,,
2003,50,VT,Vermont,025,WINDHAM,19332.0,38157.0,785443.0,570054.0,,
2003,50,VT,Vermont,027,WINDSOR,25598.0,51764.0,1201121.0,846123.0,,
2003,51,VA,Virginia,001,ACCOMACK,13813.0,28549.0,464538.0,326272.0,,
2003,51,VA,Virginia,003,ALBEMARLE,42149.0,87904.0,2592992.0,1787294.0,,
2003,51,VA,Virginia,005,ALLEGHANY,6873.0,15033.0,277245.0,222085.0,,
2003,51,VA,Virginia,007,AMELIA,5196.0,11420.0,206756.0,162730.0,,
2003,51,VA,Virginia,009,AMHERST,12149.0,25952.0,460264.0,376261.0,,
2003,51,VA,Virginia,011,APPOMATTOX,5768.0,12681.0,213473.0,171155.0,,
2003,51,VA,Virginia,013,ARLINGTON,99856.0,162066.0,7079125.0,5588881.0,,
2003,51,VA,Virginia,015,AUGUSTA,34252.0,73800.0,1481031.0,1127302.0,,
2003,51,VA,Virginia,017,BATH,2195.0,4447.0,87140.0,61976.0,,
2003,51,VA,Virginia,019,BEDFORD,29550.0,66106.0,1515098.0,1145361.0,,
2003,51,VA,Virginia,021,BLAND,2448.0,5368.0,123874.0,70366.0,,
2003,51,VA,Virginia,023,BOTETOURT,13580.0,30389.0,718766.0,567646.0,,
2003,51,VA,Virginia,025,BRUNSWICK,6652.0,14249.0,230408.0,181215.0,,
2003,51,VA,Virginia,027,BUCHANAN,7972.0,17931.0,260853.0,210779.0,,
2003,51,VA,Virginia,029,BUCKINGHAM,5287.0,11162.0,173521.0,140202.0,,
2003,51,VA,Virginia,031,CAMPBELL,23119.0,49589.0,911845.0,732743.0,,
2003,51,VA,Virginia,033,CAROLINE,10831.0,22970.0,456355.0,368288.0,,
2003,51,VA,Virginia,035,CARROLL,12529.0,27198.0,410673.0,320933.0,,
2003,51,VA,Virginia,036,CHARLES CITY,3636.0,7330.0,220825.0,141125.0,,
2003,51,VA,Virginia,037,CHARLOTTE,4991.0,11001.0,156728.0,122136.0,,
2003,51,VA,Virginia,041,CHESTERFIELD,118424.0,270319.0,7058941.0,5705053.0,,
2003,51,VA,Virginia,043,CLARKE,5313.0,11372.0,313733.0,241497.0,,
2003,51,VA,Virginia,045,CRAIG,2041.0,4532.0,79361.0,63849.0,,
2003,51,VA,Virginia,047,CULPEPER,15894.0,35646.0,814582.0,621300.0,,
2003,51,VA,Virginia,049,CUMBERLAND,3553.0,7791.0,127519.0,101249.0,,
2003,51,VA,Virginia,051,DICKENSON,5034.0,11559.0,160730.0,130987.0,,
2003,51,VA,Virginia,053,DINWIDDIE,9821.0,20881.0,413924.0,328604.0,,
2003,51,VA,Virginia,057,ESSEX,4370.0,8905.0,166814.0,124628.0,,
2003,51,VA,Virginia,059,FAIRFAX,433434.0,928901.0,36721211.0,28342596.0,,
2003,51,VA,Virginia,061,FAUQUIER,24090.0,54932.0,1729232.0,1301182.0,,
2003,51,VA,Virginia,063,FLOYD,5847.0,12753.0,216615.0,166192.0,,
2003,51,VA,Virginia,065,FLUVANNA,8496.0,18406.0,419248.0,302394.0,,
2003,51,VA,Virginia,067,FRANKLIN,20620.0,44130.0,829854.0,601880.0,,
2003,51,VA,Virginia,069,FREDERICK,31247.0,68884.0,1613614.0,1268575.0,,
2003,51,VA,Virginia,071,GILES,6708.0,14300.0,241713.0,192098.0,,
2003,51,VA,Virginia,073,GLOUCESTER,14754.0,32519.0,671466.0,511257.0,,
2003,51,VA,Virginia,075,GOOCHLAND,8319.0,18089.0,720736.0,504639.0,,
2003,51,VA,Virginia,077,GRAYSON,7064.0,15159.0,218058.0,173010.0,,
2003,51,VA,Virginia,079,GREENE,5533.0,12325.0,239145.0,196326.0,,
2003,51,VA,Virginia,081,GREENSVILLE,4862.0,10332.0,160794.0,131139.0,,
2003,51,VA,Virginia,083,HALIFAX,13581.0,29673.0,460556.0,358054.0,,
2003,51,VA,Virginia,085,HANOVER,36745.0,85439.0,2321826.0,1848147.0,,
2003,51,VA,Virginia,087,HENRICO,126651.0,258721.0,7066486.0,5550522.0,,
2003,51,VA,Virginia,089,HENRY,24225.0,50780.0,810476.0,620666.0,,
2003,51,VA,Virginia,091,HIGHLAND,979.0,1982.0,36178.0,21866.0,,
2003,51,VA,Virginia,093,ISLE OF WIGHT,12964.0,29546.0,674256.0,545380.0,,
2003,51,VA,Virginia,095,JAMES CITY,27071.0,57859.0,1745040.0,1140645.0,,
2003,51,VA,Virginia,097,KING AND QUEEN COUNT,2637.0,5470.0,102238.0,78207.0,,
2003,51,VA,Virginia,099,KING GEORGE,7760.0,17471.0,437407.0,351347.0,,
2003,51,VA,Virginia,101,KING WILLIAM,5853.0,12922.0,282378.0,228989.0,,
2003,51,VA,Virginia,103,LANCASTER,5379.0,10494.0,278664.0,133271.0,,
2003,51,VA,Virginia,105,LEE,7334.0,16712.0,222408.0,178095.0,,
2003,51,VA,Virginia,107,LOUDOUN,94580.0,223827.0,8103373.0,6956121.0,,
2003,51,VA,Virginia,109,LOUISA,10331.0,22192.0,453540.0,346176.0,,
2003,51,VA,Virginia,111,LUNENBURG,4261.0,8964.0,155582.0,112364.0,,
2003,51,VA,Virginia,113,MADISON,4645.0,10074.0,214001.0,156199.0,,
2003,51,VA,Virginia,115,MATHEWS,3555.0,7335.0,179400.0,97624.0,,
2003,51,VA,Virginia,117,MECKLENBURG,11675.0,24436.0,406121.0,291801.0,,
2003,51,VA,Virginia,119,MIDDLESEX,4211.0,8454.0,211023.0,120602.0,,
2003,51,VA,Virginia,121,MONTGOMERY,27813.0,55713.0,1235412.0,964894.0,,
2003,51,VA,Virginia,125,NELSON,5786.0,11929.0,239842.0,168964.0,,
2003,51,VA,Virginia,127,NEW KENT,6181.0,13590.0,337383.0,276006.0,,
2003,51,VA,Virginia,131,NORTHAMPTON,5170.0,10489.0,184318.0,118897.0,,
2003,51,VA,Virginia,133,NORTHUMBERLAND COUNT,4917.0,9898.0,223345.0,113421.0,,
2003,51,VA,Virginia,135,NOTTOWAY,5635.0,12032.0,193439.0,151478.0,,
2003,51,VA,Virginia,137,ORANGE,12279.0,25744.0,567796.0,403794.0,,
2003,51,VA,Virginia,139,PAGE,10237.0,21445.0,365174.0,282428.0,,
2003,51,VA,Virginia,141,PATRICK,6047.0,12954.0,199339.0,153337.0,,
2003,51,VA,Virginia,143,PITTSYLVANIA,28257.0,61129.0,1024685.0,817082.0,,
2003,51,VA,Virginia,145,POWHATAN,8213.0,19093.0,474054.0,379467.0,,
2003,51,VA,Virginia,147,PRINCE EDWARD,5787.0,12185.0,201183.0,152115.0,,
2003,51,VA,Virginia,149,PRINCE GEORGE,12933.0,29594.0,595329.0,486839.0,,
2003,51,VA,Virginia,153,PRINCE WILLIAM COUNT,141794.0,328790.0,8900527.0,7587161.0,,
2003,51,VA,Virginia,155,PULASKI,13651.0,28312.0,514614.0,416241.0,,
2003,51,VA,Virginia,157,RAPPAHANNOCK,3007.0,6235.0,159034.0,107053.0,,
2003,51,VA,Virginia,159,RICHMOND,3181.0,6672.0,125108.0,87582.0,,
2003,51,VA,Virginia,161,ROANOKE,42926.0,90462.0,2275702.0,1726536.0,,
2003,51,VA,Virginia,163,ROCKBRIDGE,10204.0,21189.0,429286.0,304752.0,,
2003,51,VA,Virginia,165,ROCKINGHAM,33391.0,72571.0,1433317.0,1084507.0,,
2003,51,VA,Virginia,167,RUSSELL,9623.0,21614.0,317554.0,261327.0,,
2003,51,VA,Virginia,169,SCOTT,8117.0,18001.0,274080.0,215145.0,,
2003,51,VA,Virginia,171,SHENANDOAH,15918.0,33234.0,653467.0,490937.0,,
2003,51,VA,Virginia,173,SMYTH,13642.0,29126.0,445358.0,355380.0,,
2003,51,VA,Virginia,175,SOUTHAMPTON,6898.0,15306.0,284031.0,225368.0,,
2003,51,VA,Virginia,177,SPOTSYLVANIA,43501.0,102541.0,2499011.0,2047185.0,,
2003,51,VA,Virginia,179,STAFFORD,41969.0,105056.0,2755257.0,2325134.0,,
2003,51,VA,Virginia,181,SURRY,2590.0,5660.0,97836.0,81789.0,,
2003,51,VA,Virginia,183,SUSSEX,3465.0,7239.0,116415.0,90888.0,,
2003,51,VA,Virginia,185,TAZEWELL,14759.0,32577.0,565919.0,429913.0,,
2003,51,VA,Virginia,187,WARREN,13561.0,29231.0,623549.0,499209.0,,
2003,51,VA,Virginia,191,WASHINGTON,20184.0,42912.0,818460.0,618641.0,,
2003,51,VA,Virginia,193,WESTMORELAND,6643.0,13528.0,261340.0,182874.0,,
2003,51,VA,Virginia,195,WISE,13597.0,30429.0,474988.0,394105.0,,
2003,51,VA,Virginia,197,WYTHE,9876.0,20689.0,351359.0,278314.0,,
2003,51,VA,Virginia,199,YORK,22014.0,52913.0,1358435.0,1063025.0,,
2003,51,VA,Virginia,510,ALEXANDRIA,66456.0,107412.0,4509518.0,3568724.0,,
2003,51,VA,Virginia,515,BEDFORD,1473.0,2870.0,49467.0,35733.0,,
2003,51,VA,Virginia,520,BRISTOL,6096.0,12286.0,297811.0,190832.0,,
2003,51,VA,Virginia,530,BUENA VISTA,1868.0,3894.0,63644.0,50968.0,,
2003,51,VA,Virginia,540,CHARLOTTESVILLE,10721.0,17963.0,484896.0,326160.0,,
2003,51,VA,Virginia,550,CHESAPEAKE,82820.0,190073.0,4204113.0,3484545.0,,
2003,51,VA,Virginia,570,COLONIAL HEIGHTS,7435.0,15114.0,331948.0,235409.0,,
2003,51,VA,Virginia,580,COVINGTON,2246.0,4461.0,79643.0,59343.0,,
2003,51,VA,Virginia,590,DANVILLE,14051.0,28390.0,491197.0,357228.0,,
2003,51,VA,Virginia,595,EMPORIA,1309.0,2758.0,36412.0,29498.0,,
2003,51,VA,Virginia,600,FAIRFAX,7349.0,14562.0,513453.0,382323.0,,
2003,51,VA,Virginia,610,FALLS CHURCH,4013.0,7880.0,338070.0,255502.0,,
2003,51,VA,Virginia,620,FRANKLIN,2872.0,6073.0,106847.0,79092.0,,
2003,51,VA,Virginia,630,FREDERICKSBURG,6792.0,12141.0,323311.0,234662.0,,
2003,51,VA,Virginia,640,GALAX,739.0,1511.0,26119.0,17330.0,,
2003,51,VA,Virginia,650,HAMPTON,57352.0,117481.0,2230116.0,1785840.0,,
2003,51,VA,Virginia,660,HARRISONBURG,6770.0,13484.0,254542.0,198066.0,,
2003,51,VA,Virginia,670,HOPEWELL,9006.0,18174.0,300260.0,235498.0,,
2003,51,VA,Virginia,678,LEXINGTON,1043.0,1815.0,42279.0,27023.0,,
2003,51,VA,Virginia,680,LYNCHBURG,19797.0,39474.0,801379.0,568059.0,,
2003,51,VA,Virginia,683,MANASSAS,9743.0,21904.0,586835.0,470738.0,,
2003,51,VA,Virginia,685,MANASSAS PARK,3998.0,9023.0,182034.0,164070.0,,
2003,51,VA,Virginia,690,MARTINSVILLE,3989.0,7965.0,167093.0,105265.0,,
2003,51,VA,Virginia,700,NEWPORT NEWS,75003.0,158294.0,2858385.0,2307710.0,,
2003,51,VA,Virginia,710,NORFOLK,92344.0,182342.0,3296829.0,2563008.0,,
2003,51,VA,Virginia,720,NORTON,1476.0,2985.0,56392.0,45545.0,,
2003,51,VA,Virginia,730,PETERSBURG,13051.0,25360.0,379618.0,302528.0,,
2003,51,VA,Virginia,735,POQUOSON,4591.0,11068.0,306247.0,227817.0,,
2003,51,VA,Virginia,740,PORTSMOUTH,40495.0,81852.0,1394675.0,1107772.0,,
2003,51,VA,Virginia,750,RADFORD,4303.0,8282.0,179836.0,137084.0,,
2003,51,VA,Virginia,760,RICHMOND,70300.0,126285.0,3163731.0,2315120.0,,
2003,51,VA,Virginia,770,ROANOKE,34897.0,66062.0,1281431.0,954594.0,,
2003,51,VA,Virginia,775,SALEM,8020.0,16030.0,352419.0,259905.0,,
2003,51,VA,Virginia,790,STAUNTON,5945.0,11356.0,250230.0,170572.0,,
2003,51,VA,Virginia,800,SUFFOLK,28953.0,66668.0,1404225.0,1156927.0,,
2003,51,VA,Virginia,810,VIRGINIA BEACH,183242.0,392419.0,9375209.0,7141578.0,,
2003,51,VA,Virginia,820,WAYNESBORO,6815.0,13542.0,244253.0,179186.0,,
2003,51,VA,Virginia,830,WILLIAMSBURG,1934.0,3273.0,99610.0,57229.0,,
2003,51,VA,Virginia,840,WINCHESTER,7322.0,14110.0,399696.0,257006.0,,
2003,53,WA,Washington,001,ADAMS,6093.0,16092.0,204571.0,159815.0,,
2003,53,WA,Washington,003,ASOTIN,8405.0,17940.0,336261.0,238535.0,,
2003,53,WA,Washington,005,BENTON,58184.0,136528.0,3079596.0,2469834.0,,
2003,53,WA,Washington,007,CHELAN,26018.0,58751.0,1090216.0,778126.0,,
2003,53,WA,Washington,009,CLALLAM,27740.0,56028.0,1155349.0,662611.0,,
2003,53,WA,Washington,011,CLARK,146806.0,334695.0,7645793.0,5866590.0,,
2003,53,WA,Washington,013,COLUMBIA,1887.0,4249.0,73079.0,50015.0,,
2003,53,WA,Washington,015,COWLITZ,35412.0,78972.0,1525801.0,1154620.0,,
2003,53,WA,Washington,017,DOUGLAS,12448.0,29095.0,516002.0,380611.0,,
2003,53,WA,Washington,019,FERRY,2855.0,6492.0,90407.0,66797.0,,
2003,53,WA,Washington,021,FRANKLIN,19015.0,50777.0,766248.0,616593.0,,
2003,53,WA,Washington,023,GARFIELD,368.0,769.0,13217.0,8771.0,,
2003,53,WA,Washington,025,GRANT,25221.0,63677.0,941666.0,713187.0,,
2003,53,WA,Washington,027,GRAYS HARBOR,25658.0,54895.0,990741.0,748957.0,,
2003,53,WA,Washington,029,ISLAND,31319.0,66994.0,1466652.0,947432.0,,
2003,53,WA,Washington,031,JEFFERSON,11937.0,22991.0,564509.0,290288.0,,
2003,53,WA,Washington,033,KING,770008.0,1517759.0,50699273.0,39346183.0,,
2003,53,WA,Washington,035,KITSAP,97575.0,212985.0,5082672.0,3742980.0,,
2003,53,WA,Washington,037,KITTITAS,12578.0,26252.0,527372.0,371924.0,,
2003,53,WA,Washington,039,KLICKITAT,7220.0,16153.0,278528.0,194080.0,,
2003,53,WA,Washington,041,LEWIS,26696.0,59603.0,1035091.0,778613.0,,
2003,53,WA,Washington,043,LINCOLN,3940.0,8959.0,149962.0,101257.0,,
2003,53,WA,Washington,045,MASON,21262.0,45013.0,920476.0,626098.0,,
2003,53,WA,Washington,047,OKANOGAN,14238.0,31646.0,459907.0,335752.0,,
2003,53,WA,Washington,049,PACIFIC,7825.0,16204.0,281592.0,179805.0,,
2003,53,WA,Washington,051,PEND OREILLE,5729.0,13084.0,211511.0,156671.0,,
2003,53,WA,Washington,053,PIERCE,288370.0,632386.0,13904667.0,10906710.0,,
2003,53,WA,Washington,055,SAN JUAN,6569.0,12307.0,422933.0,161872.0,,
2003,53,WA,Washington,057,SKAGIT,46099.0,99795.0,2145880.0,1477897.0,,
2003,53,WA,Washington,059,SKAMANIA,3387.0,7506.0,151151.0,112370.0,,
2003,53,WA,Washington,061,SNOHOMISH,254241.0,558205.0,13470111.0,10823797.0,,
2003,53,WA,Washington,063,SPOKANE,171098.0,364013.0,7477628.0,5657628.0,,
2003,53,WA,Washington,065,STEVENS,12915.0,30060.0,480969.0,345034.0,,
2003,53,WA,Washington,067,THURSTON,91609.0,193451.0,4471124.0,3391979.0,,
2003,53,WA,Washington,069,WAHKIAKUM,1345.0,2912.0,57892.0,35607.0,,
2003,53,WA,Washington,071,WALLA WALLA,19194.0,43672.0,786563.0,584452.0,,
2003,53,WA,Washington,073,WHATCOM,67910.0,141953.0,3052492.0,2159364.0,,
2003,53,WA,Washington,075,WHITMAN,12851.0,26379.0,521972.0,391944.0,,
2003,53,WA,Washington,077,YAKIMA,79432.0,192589.0,2930132.0,2293383.0,,
2003,54,WV,West Virginia,001,BARBOUR,5432.0,12201.0,165563.0,131224.0,,
2003,54,WV,West Virginia,003,BERKELEY,37225.0,80186.0,1578588.0,1288529.0,,
2003,54,WV,West Virginia,005,BOONE,9659.0,22576.0,345908.0,291868.0,,
2003,54,WV,West Virginia,007,BRAXTON,4940.0,11184.0,149673.0,119767.0,,
2003,54,WV,West Virginia,009,BROOKE,11905.0,25165.0,450260.0,340985.0,,
2003,54,WV,West Virginia,011,CABELL,37026.0,76141.0,1481850.0,1132729.0,,
2003,54,WV,West Virginia,013,CALHOUN,2529.0,5623.0,72002.0,55639.0,,
2003,54,WV,West Virginia,015,CLAY,3214.0,7608.0,91506.0,76557.0,,
2003,54,WV,West Virginia,017,DODDRIDGE,2090.0,4676.0,66857.0,49935.0,,
2003,54,WV,West Virginia,019,FAYETTE,16977.0,37017.0,530074.0,426509.0,,
2003,54,WV,West Virginia,021,GILMER,1974.0,4347.0,60649.0,45780.0,,
2003,54,WV,West Virginia,023,GRANT,4671.0,10349.0,160053.0,123203.0,,
2003,54,WV,West Virginia,025,GREENBRIER,12519.0,26684.0,444739.0,329623.0,,
2003,54,WV,West Virginia,027,HAMPSHIRE,8295.0,18375.0,285565.0,229439.0,,
2003,54,WV,West Virginia,029,HANCOCK,12294.0,25139.0,454079.0,348285.0,,
2003,54,WV,West Virginia,031,HARDY,5142.0,11210.0,170532.0,136500.0,,
2003,54,WV,West Virginia,033,HARRISON,27599.0,59487.0,1048083.0,815109.0,,
2003,54,WV,West Virginia,035,JACKSON,10539.0,24308.0,386309.0,307282.0,,
2003,54,WV,West Virginia,037,JEFFERSON,18309.0,38895.0,917667.0,742381.0,,
2003,54,WV,West Virginia,039,KANAWHA,81935.0,167999.0,3523703.0,2621020.0,,
2003,54,WV,West Virginia,041,LEWIS,6926.0,14808.0,223449.0,168742.0,,
2003,54,WV,West Virginia,043,LINCOLN,7202.0,16830.0,234604.0,193562.0,,
2003,54,WV,West Virginia,045,LOGAN,10943.0,24988.0,362567.0,294482.0,,
2003,54,WV,West Virginia,047,MCDOWELL,6569.0,14740.0,170643.0,133591.0,,
2003,54,WV,West Virginia,049,MARION,22483.0,47442.0,824706.0,637490.0,,
2003,54,WV,West Virginia,051,MARSHALL,13010.0,28208.0,458715.0,364348.0,,
2003,54,WV,West Virginia,053,MASON,9492.0,21016.0,331189.0,264390.0,,
2003,54,WV,West Virginia,055,MERCER,22242.0,47627.0,772276.0,578799.0,,
2003,54,WV,West Virginia,057,MINERAL,10293.0,22668.0,372867.0,301140.0,,
2003,54,WV,West Virginia,059,MINGO,8435.0,19973.0,267329.0,215161.0,,
2003,54,WV,West Virginia,061,MONONGALIA,28775.0,57709.0,1289268.0,1018996.0,,
2003,54,WV,West Virginia,063,MONROE,4493.0,10008.0,143866.0,110521.0,,
2003,54,WV,West Virginia,065,MORGAN,5861.0,12222.0,211548.0,155394.0,,
2003,54,WV,West Virginia,067,NICHOLAS,9174.0,20558.0,298097.0,237383.0,,
2003,54,WV,West Virginia,069,OHIO,18262.0,37715.0,812669.0,579528.0,,
2003,54,WV,West Virginia,071,PENDLETON,3180.0,6765.0,97637.0,76075.0,,
2003,54,WV,West Virginia,073,PLEASANTS,3001.0,6602.0,113011.0,89482.0,,
2003,54,WV,West Virginia,075,POCAHONTAS,3457.0,7109.0,107132.0,78135.0,,
2003,54,WV,West Virginia,077,PRESTON,11264.0,24776.0,368203.0,296261.0,,
2003,54,WV,West Virginia,079,PUTNAM,17860.0,41020.0,895604.0,715548.0,,
2003,54,WV,West Virginia,081,RALEIGH,27764.0,60228.0,1037586.0,816512.0,,
2003,54,WV,West Virginia,083,RANDOLPH,10931.0,23396.0,357521.0,277086.0,,
2003,54,WV,West Virginia,085,RITCHIE,4325.0,9474.0,132882.0,104325.0,,
2003,54,WV,West Virginia,087,ROANE,4914.0,11265.0,149558.0,121651.0,,
2003,54,WV,West Virginia,089,SUMMERS,3753.0,7919.0,111404.0,84455.0,,
2003,54,WV,West Virginia,091,TAYLOR,5091.0,11117.0,166349.0,137093.0,,
2003,54,WV,West Virginia,093,TUCKER,2696.0,5742.0,90105.0,67147.0,,
2003,54,WV,West Virginia,095,TYLER,3326.0,7511.0,118432.0,90318.0,,
2003,54,WV,West Virginia,097,UPSHUR,7782.0,17339.0,257360.0,198511.0,,
2003,54,WV,West Virginia,099,WAYNE,13550.0,30770.0,469771.0,382029.0,,
2003,54,WV,West Virginia,101,WEBSTER,3031.0,6843.0,89604.0,66615.0,,
2003,54,WV,West Virginia,103,WETZEL,6349.0,14231.0,229003.0,173073.0,,
2003,54,WV,West Virginia,105,WIRT,2473.0,5710.0,81451.0,65008.0,,
2003,54,WV,West Virginia,107,WOOD,33896.0,71937.0,1357080.0,1029347.0,,
2003,54,WV,West Virginia,109,WYOMING,7403.0,17359.0,233545.0,190710.0,,
2003,55,WI,Wisconsin,001,ADAMS,9735.0,20155.0,357704.0,253063.0,,
2003,55,WI,Wisconsin,003,ASHLAND,7224.0,15412.0,261416.0,196658.0,,
2003,55,WI,Wisconsin,005,BARRON,20488.0,43932.0,808075.0,591932.0,,
2003,55,WI,Wisconsin,007,BAYFIELD,5720.0,12018.0,225551.0,148694.0,,
2003,55,WI,Wisconsin,009,BROWN,100989.0,219209.0,5403081.0,4173013.0,,
2003,55,WI,Wisconsin,011,BUFFALO,6636.0,14559.0,266103.0,197302.0,,
2003,55,WI,Wisconsin,013,BURNETT,7650.0,15959.0,288387.0,193981.0,,
2003,55,WI,Wisconsin,015,CALUMET,22462.0,52860.0,1222262.0,1015816.0,,
2003,55,WI,Wisconsin,017,CHIPPEWA,24697.0,54686.0,1048624.0,803740.0,,
2003,55,WI,Wisconsin,019,CLARK,13499.0,31663.0,485572.0,366021.0,,
2003,55,WI,Wisconsin,021,COLUMBIA,24149.0,51849.0,1147805.0,876326.0,,
2003,55,WI,Wisconsin,023,CRAWFORD,7367.0,16133.0,256982.0,193536.0,,
2003,55,WI,Wisconsin,025,DANE,197142.0,395151.0,11432418.0,8739977.0,,
2003,55,WI,Wisconsin,027,DODGE,36273.0,79540.0,1668765.0,1315055.0,,
2003,55,WI,Wisconsin,029,DOOR,13079.0,26950.0,596378.0,371670.0,,
2003,55,WI,Wisconsin,031,DOUGLAS,18125.0,37192.0,729957.0,549513.0,,
2003,55,WI,Wisconsin,033,DUNN,15727.0,34218.0,679567.0,530601.0,,
2003,55,WI,Wisconsin,035,EAU CLAIRE,35695.0,75061.0,1696433.0,1286393.0,,
2003,55,WI,Wisconsin,037,FLORENCE,2002.0,4265.0,76651.0,58922.0,,
2003,55,WI,Wisconsin,039,FOND DU LAC,41474.0,90266.0,1994077.0,1574794.0,,
2003,55,WI,Wisconsin,041,FOREST,3792.0,8228.0,135528.0,83374.0,,
2003,55,WI,Wisconsin,043,GRANT,20235.0,44627.0,777256.0,578294.0,,
2003,55,WI,Wisconsin,045,GREEN,15106.0,33103.0,686794.0,538050.0,,
2003,55,WI,Wisconsin,047,GREEN LAKE,8481.0,18206.0,352777.0,254697.0,,
2003,55,WI,Wisconsin,049,IOWA,9246.0,20321.0,420648.0,322310.0,,
2003,55,WI,Wisconsin,051,IRON,2680.0,5450.0,91452.0,62184.0,,
2003,55,WI,Wisconsin,053,JACKSON,7954.0,17092.0,306414.0,218163.0,,
2003,55,WI,Wisconsin,055,JEFFERSON,33984.0,74225.0,1639803.0,1301957.0,,
2003,55,WI,Wisconsin,057,JUNEAU,11065.0,23441.0,413412.0,300904.0,,
2003,55,WI,Wisconsin,059,KENOSHA,64907.0,143026.0,3189360.0,2628091.0,,
2003,55,WI,Wisconsin,061,KEWAUNEE,7418.0,16507.0,311227.0,247677.0,,
2003,55,WI,Wisconsin,063,LA CROSSE,43818.0,92356.0,2121648.0,1587579.0,,
2003,55,WI,Wisconsin,065,LAFAYETTE,6315.0,14197.0,222074.0,171449.0,,
2003,55,WI,Wisconsin,067,LANGLADE,8478.0,18288.0,321411.0,232928.0,,
2003,55,WI,Wisconsin,069,LINCOLN,13228.0,28675.0,572709.0,437706.0,,
2003,55,WI,Wisconsin,071,MANITOWOC,33289.0,72499.0,1505822.0,1199859.0,,
2003,55,WI,Wisconsin,073,MARATHON,52427.0,116575.0,2668963.0,2024969.0,,
2003,55,WI,Wisconsin,075,MARINETTE,17933.0,38596.0,698106.0,535903.0,,
2003,55,WI,Wisconsin,077,MARQUETTE,5719.0,12060.0,212198.0,152768.0,,
2003,55,WI,Wisconsin,078,MENOMINEE,1650.0,3827.0,43278.0,33614.0,,
2003,55,WI,Wisconsin,079,MILWAUKEE,382042.0,773469.0,16935089.0,13397899.0,,
2003,55,WI,Wisconsin,081,MONROE,16653.0,37155.0,651229.0,507764.0,,
2003,55,WI,Wisconsin,083,OCONTO,14704.0,32175.0,628330.0,478934.0,,
2003,55,WI,Wisconsin,085,ONEIDA,16585.0,33952.0,746068.0,500858.0,,
2003,55,WI,Wisconsin,087,OUTAGAMIE,68851.0,153370.0,3593174.0,2880917.0,,
2003,55,WI,Wisconsin,089,OZAUKEE,36032.0,82774.0,3073450.0,2190394.0,,
2003,55,WI,Wisconsin,091,PEPIN,2687.0,5934.0,112120.0,82588.0,,
2003,55,WI,Wisconsin,093,PIERCE,15820.0,34649.0,833054.0,666344.0,,
2003,55,WI,Wisconsin,095,POLK,17374.0,38094.0,775118.0,590745.0,,
2003,55,WI,Wisconsin,097,PORTAGE,26967.0,58644.0,1274454.0,1006289.0,,
2003,55,WI,Wisconsin,099,PRICE,6380.0,13657.0,246295.0,183691.0,,
2003,55,WI,Wisconsin,101,RACINE,78899.0,172425.0,4045625.0,3222470.0,,
2003,55,WI,Wisconsin,103,RICHLAND,7570.0,16571.0,289896.0,215590.0,,
2003,55,WI,Wisconsin,105,ROCK,62376.0,134912.0,2921873.0,2280499.0,,
2003,55,WI,Wisconsin,107,RUSK,5881.0,13006.0,196261.0,149117.0,,
2003,55,WI,Wisconsin,109,ST. CROIX,28524.0,65268.0,1717351.0,1394649.0,,
2003,55,WI,Wisconsin,111,SAUK,24478.0,51889.0,1084915.0,824872.0,,
2003,55,WI,Wisconsin,113,SAWYER,7399.0,15235.0,272953.0,175528.0,,
2003,55,WI,Wisconsin,115,SHAWANO,15156.0,32966.0,579727.0,448739.0,,
2003,55,WI,Wisconsin,117,SHEBOYGAN,47324.0,103443.0,2351253.0,1852966.0,,
2003,55,WI,Wisconsin,119,TAYLOR,7268.0,16113.0,283638.0,224585.0,,
2003,55,WI,Wisconsin,121,TREMPEALEAU,10938.0,23711.0,428610.0,335480.0,,
2003,55,WI,Wisconsin,123,VERNON,9606.0,21412.0,344422.0,263925.0,,
2003,55,WI,Wisconsin,125,VILAS,9003.0,18063.0,372297.0,208028.0,,
2003,55,WI,Wisconsin,127,WALWORTH,38458.0,84637.0,1947169.0,1464393.0,,
2003,55,WI,Wisconsin,129,WASHBURN,5637.0,11841.0,213899.0,139677.0,,
2003,55,WI,Wisconsin,131,WASHINGTON,51353.0,115330.0,3025858.0,2407578.0,,
2003,55,WI,Wisconsin,133,WAUKESHA,153471.0,347457.0,11436027.0,8547462.0,,
2003,55,WI,Wisconsin,135,WAUPACA,20298.0,44508.0,863378.0,673932.0,,
2003,55,WI,Wisconsin,137,WAUSHARA,8529.0,18034.0,311019.0,224247.0,,
